graph1	graph2	results
sce04136.txt	sce00190.txt	0.5411440134048462
sce04136.txt	sce00900.txt	0.5395861268043518
sce04136.txt	sce00563.txt	0.5347645878791809
sce04136.txt	sce03250.txt	0.5341506004333496
sce04136.txt	sce00600.txt	0.5328747034072876
sce04136.txt	sce00910.txt	0.5306997895240784
sce04136.txt	sce00440.txt	0.5302886962890625
sce04136.txt	sce00630.txt	0.5240653157234192
sce04136.txt	sce00053.txt	0.5234413743019104
sce04136.txt	sce00310.txt	0.5230149030685425
sce04136.txt	sce03018.txt	0.5227248668670654
sce04136.txt	sce00564.txt	0.5219899415969849
sce04136.txt	sce04111.txt	0.5218183398246765
sce04136.txt	sce00650.txt	0.5208713412284851
sce04136.txt	sce00332.txt	0.5196441411972046
sce04136.txt	sce00062.txt	0.5196368098258972
sce04136.txt	sce00513.txt	0.5180304646492004
sce04136.txt	sce00785.txt	0.5152404308319092
sce04136.txt	sce00565.txt	0.5148878693580627
sce04136.txt	sce00330.txt	0.514572262763977
sce04136.txt	sce00791.txt	0.5127286314964294
sce04136.txt	sce00740.txt	0.512296199798584
sce04136.txt	sce00380.txt	0.5114424228668213
sce04136.txt	sce00970.txt	0.5108391642570496
sce04136.txt	sce04070.txt	0.5108362436294556
sce04136.txt	sce00562.txt	0.5090516209602356
sce04136.txt	sce00480.txt	0.50841224193573
sce04136.txt	sce00020.txt	0.5070586204528809
sce04136.txt	sce00640.txt	0.5040208697319031
sce04136.txt	sce00780.txt	0.5030026435852051
sce04136.txt	sce00360.txt	0.4993358254432678
sce04136.txt	sce00510.txt	0.4992239475250244
sce04136.txt	sce00071.txt	0.4988996088504791
sce04136.txt	sce00860.txt	0.4969080090522766
sce04136.txt	sce00340.txt	0.49588707089424133
sce04136.txt	sce00790.txt	0.49564528465270996
sce04136.txt	sce00130.txt	0.49541881680488586
sce04136.txt	sce00052.txt	0.494862824678421
sce04136.txt	sce00680.txt	0.493960440158844
sce04136.txt	sce00040.txt	0.4935912489891052
sce04136.txt	sce00280.txt	0.49002930521965027
sce04136.txt	sce00500.txt	0.48920729756355286
sce04136.txt	sce00561.txt	0.4890820384025574
sce04136.txt	sce00410.txt	0.4885775148868561
sce04136.txt	sce00220.txt	0.48809921741485596
sce04136.txt	sce00290.txt	0.48684486746788025
sce04136.txt	sce00750.txt	0.48472365736961365
sce04136.txt	sce03015.txt	0.48292937874794006
sce04136.txt	sce00670.txt	0.4824635982513428
sce04136.txt	sce00300.txt	0.4813653826713562
sce04136.txt	sce00450.txt	0.4746633768081665
sce04136.txt	sce00061.txt	0.47427698969841003
sce04136.txt	sce00730.txt	0.47226664423942566
sce04136.txt	sce00100.txt	0.4704678952693939
sce04136.txt	sce04011.txt	0.46634426712989807
sce04136.txt	sce00051.txt	0.46633195877075195
sce04136.txt	sce00250.txt	0.46556976437568665
sce04136.txt	sce00770.txt	0.459358274936676
sce04136.txt	sce00520.txt	0.4588901698589325
sce04136.txt	sce00920.txt	0.45748600363731384
sce04136.txt	sce00030.txt	0.4504581391811371
sce04136.txt	sce00240.txt	0.4424281716346741
sce04136.txt	sce00620.txt	0.44040384888648987
sce04136.txt	sce00400.txt	0.4342224895954132
sce04136.txt	sce04113.txt	0.4337760806083679
sce04136.txt	sce00760.txt	0.42728978395462036
sce04136.txt	sce00270.txt	0.3927188813686371
sce04136.txt	sce00010.txt	0.36695629358291626
sce04136.txt	sce00230.txt	0.3596733510494232
sce04136.txt	sce00260.txt	0.3151715397834778
sce04130.txt	sce00563.txt	0.5383703708648682
sce04130.txt	sce00440.txt	0.5317795276641846
sce04130.txt	sce03250.txt	0.5309678316116333
sce04130.txt	sce03018.txt	0.5263084769248962
sce04130.txt	sce00332.txt	0.5260886549949646
sce04130.txt	sce00600.txt	0.5260083079338074
sce04130.txt	sce00791.txt	0.5224401950836182
sce04130.txt	sce03015.txt	0.5215927362442017
sce04130.txt	sce00100.txt	0.5202535390853882
sce04130.txt	sce00330.txt	0.5190229415893555
sce04130.txt	sce00310.txt	0.5188328623771667
sce04130.txt	sce00860.txt	0.5182985663414001
sce04130.txt	sce00565.txt	0.5173373222351074
sce04130.txt	sce00053.txt	0.5146391987800598
sce04130.txt	sce00360.txt	0.513148307800293
sce04130.txt	sce00910.txt	0.5127800703048706
sce04130.txt	sce00040.txt	0.5127595067024231
sce04130.txt	sce00062.txt	0.5122119784355164
sce04130.txt	sce00785.txt	0.5117420554161072
sce04130.txt	sce00280.txt	0.510921061038971
sce04130.txt	sce00740.txt	0.5101298689842224
sce04130.txt	sce00480.txt	0.5092909932136536
sce04130.txt	sce00130.txt	0.5076850056648254
sce04130.txt	sce00970.txt	0.5067546963691711
sce04130.txt	sce00190.txt	0.5062170028686523
sce04130.txt	sce00020.txt	0.5050418972969055
sce04130.txt	sce00513.txt	0.5050323009490967
sce04130.txt	sce00564.txt	0.5043624639511108
sce04130.txt	sce00562.txt	0.5040385723114014
sce04130.txt	sce00670.txt	0.5019007325172424
sce04130.txt	sce00640.txt	0.5017470121383667
sce04130.txt	sce00780.txt	0.4998277425765991
sce04130.txt	sce00510.txt	0.49927422404289246
sce04130.txt	sce04070.txt	0.49570584297180176
sce04130.txt	sce00220.txt	0.49280527234077454
sce04130.txt	sce04111.txt	0.49084949493408203
sce04130.txt	sce00340.txt	0.4905324876308441
sce04130.txt	sce00900.txt	0.48750922083854675
sce04130.txt	sce00052.txt	0.48447510600090027
sce04130.txt	sce00450.txt	0.48157739639282227
sce04130.txt	sce00061.txt	0.4798754155635834
sce04130.txt	sce00300.txt	0.4791530966758728
sce04130.txt	sce00071.txt	0.4765990674495697
sce04130.txt	sce00650.txt	0.4749230742454529
sce04130.txt	sce00730.txt	0.47360941767692566
sce04130.txt	sce00750.txt	0.4694337248802185
sce04130.txt	sce00790.txt	0.46905815601348877
sce04130.txt	sce00380.txt	0.4614514708518982
sce04130.txt	sce00400.txt	0.46012237668037415
sce04130.txt	sce00410.txt	0.45665639638900757
sce04130.txt	sce00520.txt	0.4540415406227112
sce04130.txt	sce00920.txt	0.45014670491218567
sce04130.txt	sce00051.txt	0.44906026124954224
sce04130.txt	sce00680.txt	0.4336346983909607
sce04130.txt	sce04113.txt	0.43305107951164246
sce04130.txt	sce00290.txt	0.43254438042640686
sce04130.txt	sce00770.txt	0.43017497658729553
sce04130.txt	sce00240.txt	0.4182485044002533
sce04130.txt	sce00030.txt	0.40417009592056274
sce04130.txt	sce00760.txt	0.4026477336883545
sce04130.txt	sce04011.txt	0.39111819863319397
sce04130.txt	sce00270.txt	0.3741548955440521
sce04130.txt	sce00250.txt	0.3670608699321747
sce04130.txt	sce00260.txt	0.3499200940132141
sce04130.txt	sce00620.txt	0.34607893228530884
sce04130.txt	sce00500.txt	0.3339117765426636
sce04130.txt	sce00630.txt	0.3211807608604431
sce04130.txt	sce00230.txt	0.3090905547142029
sce04130.txt	sce00561.txt	0.3071596622467041
sce04130.txt	sce00010.txt	0.25551414489746094
sce04122.txt	sce00600.txt	0.523335874080658
sce04122.txt	sce00563.txt	0.5204297304153442
sce04122.txt	sce03250.txt	0.5191380977630615
sce04122.txt	sce00440.txt	0.5175076723098755
sce04122.txt	sce03018.txt	0.5071862936019897
sce04122.txt	sce00332.txt	0.5028089284896851
sce04122.txt	sce00970.txt	0.5018503069877625
sce04122.txt	sce00220.txt	0.5012058615684509
sce04122.txt	sce00310.txt	0.4994995892047882
sce04122.txt	sce00053.txt	0.498874694108963
sce04122.txt	sce00513.txt	0.49512138962745667
sce04122.txt	sce00565.txt	0.4947728216648102
sce04122.txt	sce00280.txt	0.4945549964904785
sce04122.txt	sce00650.txt	0.4929296672344208
sce04122.txt	sce00791.txt	0.49140408635139465
sce04122.txt	sce00785.txt	0.48884251713752747
sce04122.txt	sce00360.txt	0.4833333492279053
sce04122.txt	sce00562.txt	0.4817735254764557
sce04122.txt	sce00910.txt	0.4761870503425598
sce04122.txt	sce00330.txt	0.47586435079574585
sce04122.txt	sce00640.txt	0.47403791546821594
sce04122.txt	sce00130.txt	0.47234871983528137
sce04122.txt	sce00040.txt	0.47065454721450806
sce04122.txt	sce04111.txt	0.46433430910110474
sce04122.txt	sce00190.txt	0.464333176612854
sce04122.txt	sce00340.txt	0.46080052852630615
sce04122.txt	sce00071.txt	0.46076083183288574
sce04122.txt	sce00100.txt	0.45832276344299316
sce04122.txt	sce00062.txt	0.45739471912384033
sce04122.txt	sce00780.txt	0.449892520904541
sce04122.txt	sce00730.txt	0.44346749782562256
sce04122.txt	sce00450.txt	0.4327441155910492
sce04122.txt	sce00740.txt	0.42986732721328735
sce04122.txt	sce00750.txt	0.4267999529838562
sce04122.txt	sce00680.txt	0.4240420162677765
sce04122.txt	sce00410.txt	0.4225457012653351
sce04122.txt	sce03015.txt	0.4158239960670471
sce04122.txt	sce00670.txt	0.4133889675140381
sce04122.txt	sce00290.txt	0.4133346378803253
sce04122.txt	sce00630.txt	0.41223037242889404
sce04122.txt	sce00860.txt	0.4095943868160248
sce04122.txt	sce00790.txt	0.4070829153060913
sce04122.txt	sce00510.txt	0.40568608045578003
sce04122.txt	sce00564.txt	0.3977043032646179
sce04122.txt	sce00061.txt	0.39626115560531616
sce04122.txt	sce00300.txt	0.3957073390483856
sce04122.txt	sce00900.txt	0.377148300409317
sce04122.txt	sce00760.txt	0.37381595373153687
sce04122.txt	sce00920.txt	0.37110215425491333
sce04122.txt	sce04070.txt	0.3656787574291229
sce04122.txt	sce00051.txt	0.3645915985107422
sce04122.txt	sce00052.txt	0.3617960214614868
sce04122.txt	sce00480.txt	0.3554159998893738
sce04122.txt	sce00250.txt	0.3509002923965454
sce04122.txt	sce00380.txt	0.32139626145362854
sce04122.txt	sce00400.txt	0.30776363611221313
sce04122.txt	sce00020.txt	0.3071206212043762
sce04122.txt	sce00260.txt	0.30382078886032104
sce04122.txt	sce00030.txt	0.2979503571987152
sce04122.txt	sce04011.txt	0.27659696340560913
sce04122.txt	sce00620.txt	0.27028006315231323
sce04122.txt	sce04113.txt	0.2207299768924713
sce04122.txt	sce00500.txt	0.220426544547081
sce04122.txt	sce00520.txt	0.2168598175048828
sce04122.txt	sce00770.txt	0.2054070383310318
sce04122.txt	sce00010.txt	0.1955975443124771
sce04122.txt	sce00270.txt	0.1859036684036255
sce04122.txt	sce00561.txt	0.16811375319957733
sce04122.txt	sce00240.txt	0.12268733233213425
sce04122.txt	sce00230.txt	0.03930282220244408
